sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-16 23:02:47,25.97, 102.62, 55
2024-12-16 23:02:52,26.00, 102.62, 56
2024-12-16 23:02:57,26.00, 102.44, 56
2024-12-16 23:03:02,25.97, 102.25, 56
2024-12-16 23:03:07,25.97, 102.12, 56
2024-12-16 23:03:12,26.00, 102.19, 56
2024-12-16 23:03:17,25.94, 102.12, 56
2024-12-16 23:03:22,25.97, 102.19, 56
2024-12-16 23:03:27,26.00, 102.31, 55
2024-12-16 23:03:32,26.00, 102.37, 55
2024-12-16 23:03:37,25.97, 102.56, 56
2024-12-16 23:03:42,26.00, 102.62, 56
2024-12-16 23:03:47,25.97, 102.62, 56
2024-12-16 23:03:52,25.97, 102.62, 55
2024-12-16 23:03:57,25.97, 102.69, 55
2024-12-16 23:04:03,25.97, 102.69, 55
2024-12-16 23:04:08,25.97, 102.75, 56
2024-12-16 23:04:13,25.97, 102.75, 56
2024-12-16 23:04:18,25.91, 102.81, 56
2024-12-16 23:04:23,25.94, 102.94, 56
2024-12-16 23:04:28,25.97, 103.00, 56
2024-12-16 23:04:33,25.97, 103.00, 56
2024-12-16 23:04:38,25.94, 103.00, 56
2024-12-16 23:04:43,25.94, 103.12, 55
2024-12-16 23:04:48,25.94, 103.19, 56
2024-12-16 23:04:53,25.97, 103.00, 56
2024-12-16 23:04:58,25.97, 103.12, 55
2024-12-16 23:05:03,25.94, 102.94, 56
2024-12-16 23:05:08,25.97, 103.00, 56
2024-12-16 23:05:13,26.00, 103.06, 55
2024-12-16 23:05:18,25.97, 103.00, 56
2024-12-16 23:05:23,25.97, 103.00, 56
2024-12-16 23:05:28,25.97, 102.87, 56
2024-12-16 23:05:33,25.97, 102.62, 55
2024-12-16 23:05:38,25.94, 102.50, 55
2024-12-16 23:05:43,25.97, 102.56, 56
2024-12-16 23:05:49,25.97, 102.75, 57
2024-12-16 23:05:54,25.94, 102.87, 56
2024-12-16 23:05:59,25.97, 102.94, 56
2024-12-16 23:06:04,25.97, 102.94, 56
2024-12-16 23:06:09,25.94, 103.12, 56
2024-12-16 23:06:14,25.94, 103.19, 56
2024-12-16 23:06:19,25.97, 103.25, 57
2024-12-16 23:06:24,25.97, 103.25, 56
2024-12-16 23:06:29,25.94, 103.25, 55
2024-12-16 23:06:34,25.94, 103.25, 56
2024-12-16 23:06:39,25.94, 103.19, 56
2024-12-16 23:06:44,25.94, 103.31, 57
2024-12-16 23:06:49,25.94, 103.31, 57
2024-12-16 23:06:54,25.94, 103.31, 56
2024-12-16 23:06:59,25.94, 103.31, 56
2024-12-16 23:07:04,25.97, 103.37, 55
2024-12-16 23:07:09,25.94, 103.44, 56
2024-12-16 23:07:14,25.94, 103.37, 57
2024-12-16 23:07:19,25.94, 103.25, 57
2024-12-16 23:07:24,25.94, 103.31, 56
